x,y,label
-4.5526137,-2.3738515,2
2.7730467,-2.9998093,0
12.142115,-1.6254265,1
-3.4857786,1.0369163,4
-3.503046,-0.680166,5
-4.1140485,1.9012308,7
-3.1035786,-1.0694689,5
3.067755,3.0674176,9
-4.611243,1.5692616,5
-2.9461892,0.960228,4
5.6159635,-2.6151063,1
11.069211,-14.690934,0
-4.8220253,1.0262797,5
-2.19042,-2.8844085,8
-5.987738,2.112066,5
7.9697237,-2.0489783,1
4.836809,-4.0272627,0
2.4495566,2.698971,1
-2.5694392,1.6221447,4
-4.967806,0.56446445,6
2.3189654,1.6466798,1
-0.3989608,1.2406992,3
-2.8651028,0.2374271,6
6.5252013,-8.717464,0
-2.8709085,-0.5910014,4
-5.8908954,-0.2932229,2
-2.3868911,-2.1171682,4
3.2410636,-1.2374425,8
-3.3360405,-0.24246643,5
1.8334471,2.0928197,9
4.0827537,-0.17286728,8
-4.918756,-2.3940845,5
13.833929,13.869685,1
14.637054,-3.5485036,8
8.943962,-12.406209,8
0.36702642,-3.681391,2
2.8421874,-6.982195,8
-1.8333112,1.1282525,6
7.958627,-0.1250235,8
5.6524982,-3.5142434,1
1.8362049,-3.6566765,0
5.925494,2.2416577,1
-1.6813267,-0.8455814,6
7.7564316,-5.2715583,8
-0.81859124,-3.098385,0
-2.5225203,-1.6727968,2
-4.9777346,-0.64598376,5
-7.6411405,2.5712273,5
-4.4269476,1.4740095,5
-3.2655733,-0.006074151,3
-3.0311322,0.8274885,5
3.2399077,-2.1729696,8
6.837296,1.8843739,1
-1.0119737,-1.2883353,7
6.997306,-2.9046767,1
1.240507,4.222103,9
-2.7682505,0.6069341,4
-5.261778,1.772954,3
-2.06494,0.7046865,6
1.2912391,-5.1102886,2
4.908521,1.5587516,1
-5.8972473,1.5250107,5
-4.443025,-0.4743458,4
-4.767956,-1.2804015,2
-5.3971553,-0.20952687,2
-2.5283895,0.50601196,7
-2.86251,-1.247608,3
-3.4047418,-1.4365984,6
-5.8694587,1.0753418,4
1.6234521,-6.888548,8
-3.0083015,3.1565545,7
-6.4898596,0.27032992,7
-4.1367188,-0.5026683,6
5.010734,-4.53278,8
9.768292,-16.088387,0
3.4250638,-4.1922264,0
-1.1303118,3.690672,4
-2.4818811,-1.9399736,3
4.6275144,-8.967411,0
11.084875,4.2354856,1
-5.741575,-2.1919734,7
-5.0522985,1.3021526,4
4.5270047,2.499441,9
-0.5584374,-2.0925324,8
2.3329031,7.186929,3
-0.40289375,1.0680722,7
0.19500224,1.5203471,4
-1.348917,-1.4940377,0
2.462582,-7.3908114,0
-4.245958,0.7632316,3
-4.218083,-0.66555816,6
-1.3352803,0.7605871,3
9.623248,6.9931602,1
-5.4006915,3.9202106,5
-3.888586,-0.043523677,7
4.943438,-11.203099,0
6.0614433,7.237101,1
3.468116,7.1744494,9
-2.8487487,2.215353,5
-2.382594,-1.7263824,2
-6.1489367,-1.6198698,2
9.030131,1.0336317,9
-0.7371874,1.3775209,9
4.174612,3.0041635,1
-3.2056842,-0.3775825,6
-4.3502555,-1.7798519,4
1.2911572,-5.5068073,8
2.235224,-2.2457414,9
1.458965,-3.3811362,8
2.2167423,-0.75831825,9
-0.7105335,4.4632015,7
-5.4777427,2.1099288,7
-4.340798,1.5291443,2
-0.49089363,-0.21486714,0
-0.68066734,-4.53955,8
-3.297261,2.8867342,4
-1.0165079,-1.5127434,6
1.9315838,3.3591435,4
2.1035013,-6.7495313,0
12.903073,-5.9987173,0
9.335555,-1.2322658,0
1.1310273,1.3238661,9
-4.418652,-0.93119556,4
1.4417237,3.9919565,1
-1.5488496,2.7862377,4
-0.6215564,3.6583164,6
2.702424,-3.2096038,1
-1.9831055,1.4588265,2
5.499988,6.045459,9
-4.0646696,-1.424855,3
0.97952884,4.339436,9
-4.45235,-0.9687669,3
7.541912,7.160651,1
-4.251546,-0.6034173,0
5.4462323,-2.7479353,0
10.261448,8.782921,1
-0.11875786,-4.1617036,2
-0.7343771,-0.31980932,8
1.7961394,3.2811723,9
3.0009289,4.83555,1
5.0656013,1.4791907,8
4.653498,5.3419614,1
-3.338548,0.36934155,5
-4.420226,-1.198382,4
-5.188079,1.203663,5
5.150591,1.6206685,9
-4.1137753,1.6915418,3
-3.8413436,-0.289437,6
0.2268754,2.4961166,3
8.756314,5.4092636,1
8.868704,-2.4574423,1
2.253422,-1.4001006,4
-2.1240177,0.23443846,7
5.9625473,8.027208,1
-2.8289807,-0.34516275,4
-3.1431637,0.81184286,4
3.873069,2.5879378,0
-4.9517646,3.7257833,7
-3.7757182,3.040584,7
-2.7599456,0.47945717,3
-1.0271463,-0.6795617,6
1.7856405,5.573735,1
3.4680648,-2.159597,0
2.6410992,3.865338,1
-6.0925293,1.1697093,5
-6.3421774,-0.9101851,3
2.87805,2.4270391,9
-3.4155126,-0.543048,3
-0.9636653,1.1939852,5
12.743344,-1.7419186,0
6.888701,6.42684,1
-5.392388,0.38391238,2
2.8897772,1.5527819,9
-2.4723973,-0.9399415,2
12.505665,12.853471,9
-3.19328,-0.8610072,6
-3.995455,0.7290296,2
-4.083463,-1.5445251,3
-4.2025256,-0.06466975,7
4.4915147,-12.479609,2
-1.0716716,-0.004092067,4
-5.3907876,2.2652345,5
6.29887,1.0979288,8
5.6537924,7.5644484,9
-6.750227,0.39602548,7
19.956385,6.4376993,1
5.2459397,5.2067194,1
-3.337574,0.28823668,2
-4.350314,0.7224339,4
2.3110752,-5.71816,8
-5.7799973,-0.22940871,5
-0.5403424,-3.580731,2
0.67965484,-2.6726756,8
-2.355366,1.039699,3
0.030172646,-1.66727,0
-1.372215,1.216692,5
0.28422105,-4.1210775,4
-4.8590403,-0.9906494,5
-4.7732005,-0.96002835,5
-3.0185983,-1.7393446,3
-1.8744328,5.891585,9
2.4419181,-6.165826,0
12.5784235,3.6403058,1
3.5829008,4.9742274,9
3.2012148,1.4688584,1
4.592981,3.6799328,9
10.533219,5.355751,9
4.984408,-6.158944,0
0.64881873,3.2526379,1
1.9766546,0.2323515,3
-4.0307913,-0.33197966,5
-1.7048295,-2.1531255,3
-4.4146667,-1.4083129,6
-2.5565891,3.2166355,7
1.6274543,-4.787987,4
-3.5877156,1.3653102,6
4.0236053,-5.1690392,0
12.387582,-5.073097,0
-1.1115364,-1.0642502,0
9.067302,5.095042,1
-5.1051292,0.094279416,2
4.692735,6.948649,1
-0.105561055,-0.518778,3
-3.226081,-1.1876432,4
9.618703,-11.567911,8
0.2890678,0.03602965,8
-1.2102702,0.3443762,4
5.368217,4.2687044,9
-1.8652532,-0.64608335,2
1.7458543,5.285426,9
-3.905549,2.1137407,7
5.1244154,5.038681,1
-0.7647225,-1.5300456,3
1.5116739,-0.82062274,9
4.245022,10.220162,9
-2.411039,-0.6573232,4
-3.2988381,-0.46444157,3
7.0143747,-4.7604423,0
6.720362,-13.525341,0
3.0971677,0.7035978,8
-6.782934,2.074995,5
-3.8330207,2.559003,7
-2.881079,0.77047753,2
-2.1017613,-0.9755275,2
-3.3892827,-0.8630271,4
-1.91798,0.7649311,7
-1.8712114,-0.5323207,4
-0.3692461,3.453125,2
-3.0031207,2.1142728,3
-4.266913,-0.6242969,4
-6.3816714,3.443061,5
-1.4915504,-1.6267263,3
-3.9942276,-1.3660091,2
14.714521,2.2993786,9
-4.4153576,-0.05207693,2
-5.497923,-1.329415,5
1.6476094,-1.2571404,8
4.9349937,1.254812,1
8.445152,-7.9682693,0
-1.564965,2.0338464,6
2.9883182,3.6547403,1
-9.062824,1.7806771,5
-4.115648,1.1635321,3
-3.6037314,0.16259839,2
-5.8241153,0.23510997,5
-2.488996,0.06714649,6
-3.0397258,5.3300266,7
-1.5348148,1.1646814,3
-3.3921938,-0.9151292,4
-2.212141,0.42115414,2
-7.0002246,-0.28005096,3
-3.9644952,-0.49365464,3
-0.2693828,-5.7146063,0
0.4063802,-5.157975,0
15.053247,-4.133653,0
-2.200208,-2.6721778,2
-5.3473926,-0.32255688,5
-6.036194,0.015948528,3
-1.3245336,1.1955233,3
6.6902785,7.468003,1
1.498584,2.7954483,9
-1.8979023,-1.4347954,9
-6.751789,4.799409,7
-2.4617195,-2.7402344,0
-4.647764,-0.45438993,2
9.807128,-6.9727783,9
0.61144644,-1.3894275,2
3.2098086,3.7644155,9
-1.4294473,-0.97257435,2
3.014167,8.112928,1
6.5092425,-12.129453,0
8.278145,-5.3141575,0
-4.759464,-0.68109155,3
-2.2720025,2.8762543,7
-3.650649,-1.5157083,2
-4.4968505,0.34814376,7
-1.5791395,3.9419162,6
8.313999,-5.9748087,8
3.3735845,-9.780523,8
-0.20587282,-6.189209,0
-0.9306902,-0.7166008,4
0.5665953,-2.7204816,0
-5.921824,-0.5815738,5
-5.695087,0.73032874,4
4.1733356,0.41055328,3
-2.3271716,0.44183958,6
-2.2209616,-1.4464023,5
-1.4057641,0.029999861,3
7.63636,0.311489,1
-2.4977117,1.7074556,6
-5.2594304,2.2844634,7
2.8755198,-10.958159,0
-2.0998344,3.5688653,7
9.411384,-3.1808097,0
-3.3882313,-3.398964,3
-3.8071005,-0.65600514,2
-4.0920305,-1.6897004,4
-3.9503236,-2.1138382,3
-3.0330322,2.2010233,2
5.2201004,6.926776,9
5.6751723,-1.6238838,1
-2.4634998,1.6482024,4
8.599163,4.430509,9
1.2596118,3.4219146,7
-1.2295452,-1.2031382,7
8.894695,7.3123775,1
0.40859103,4.009931,9
-2.3130414,-2.0360358,5
-1.9590766,0.7949665,6
-8.457266,-1.7966235,3
-1.0320038,1.7672608,3
-1.7607697,-4.6062827,2
-2.5377905,-0.2220457,7
-2.320526,0.5840956,5
-1.2462204,0.19667579,7
-1.9271413,-0.29753897,6
0.83584756,-2.9585955,0
9.418337,14.720197,9
0.49315622,-0.29293406,8
-1.69437,-4.8889947,3
4.141195,9.390343,9
-3.4059937,-1.512867,2
8.160948,-0.20936026,0
-7.6410275,4.435235,5
-4.2528024,0.660129,3
6.112197,-7.598637,0
-3.2781866,2.7483242,3
-5.9949284,-0.42495984,2
0.48264554,0.7265586,2
-2.098675,1.4890796,6
8.836849,4.37551,1
-0.23695798,-1.8848693,2
-1.9827001,5.003133,3
0.8544355,-1.4590749,8
2.4635212,-2.2427876,8
4.868396,3.8185513,9
-4.3354893,-1.1649346,5
-3.9148297,-0.5998248,3
-5.0495567,1.6962968,7
-3.1860578,-1.9010732,2
1.1986085,-1.1298141,0
-5.29385,-0.45842332,5
-3.6643736,-1.3373847,2
-5.392404,2.425887,7
3.8639345,2.8869488,9
-3.3487449,0.13760246,4
-3.6050048,2.5637991,7
4.0714846,-3.0852482,0
2.7424033,-0.7696148,2
-4.3965077,0.5442886,7
-1.5215634,-0.9163527,3
2.2557738,-3.630496,8
-4.745419,0.34771192,7
1.1734694,-1.3299229,3
2.567245,0.92691666,8
8.709988,-0.6578737,9
6.49834,-0.947363,8
-2.290614,-1.568031,5
-1.2024704,4.95457,3
-1.0507463,-1.941024,4
-4.732667,-1.2258085,4
-2.432947,-0.8890023,7
-3.6974273,2.9964707,7
-2.4167886,-1.2336826,4
-1.776335,3.5415573,3
-1.6170802,1.382916,6
-4.9089904,-0.64674276,5
0.112467214,-1.6566978,8
-3.9137394,-1.0558573,3
-3.748109,-2.2773023,5
-0.25240564,-4.2593894,4
0.42159188,-0.8301181,9
-3.6878173,1.3395923,5
-3.0173604,1.2719051,6
7.380215,-0.9129068,8
6.5474997,2.1846163,1
1.6662351,1.8931161,8
-1.76294,4.770793,9
-4.298676,-0.6478713,4
-0.07475055,-0.47845855,8
7.337257,4.628073,1
-0.052418035,-0.1458945,9
-4.114731,-0.24873272,4
-1.2519397,0.21380971,6
-3.3152757,-0.3409976,6
-1.249503,-2.9268138,8
0.31015363,-10.613505,2
-4.8646264,-0.5961493,5
-2.6923015,-0.9465925,7
-2.402577,-1.5233363,4
-5.385886,2.6202464,7
8.762601,0.7715326,1
-0.36373505,-1.0803776,6
-4.6114893,-0.9289947,2
-5.994947,1.0201473,7
-4.5329657,-0.52361304,5
7.771956,-4.7224364,0
-3.5054688,0.38103676,1
-5.2031336,0.7470444,5
6.779569,-11.166043,0
6.5754285,5.381122,1
3.9671614,0.26550236,9
-1.9281096,1.9209836,6
-4.120927,0.014967332,6
-0.9038417,0.017819284,1
-2.2011874,0.70527726,6
-1.5641718,1.0535972,6
-5.706466,-0.0047980007,5
-3.7726452,-1.4076636,2
-0.7810089,-0.42045927,2
7.840295,6.431903,9
3.388401,-1.2690858,9
5.242345,-2.1685524,8
-2.6002102,0.23643588,6
-4.7675204,-0.65044034,4
-8.2705145,2.8897533,7
1.9606377,2.6482167,0
4.795555,11.758864,9
-4.6511164,-0.29138464,3
-1.1440859,-3.086743,4
-0.99983203,-0.06266893,4
-0.46159697,3.2867777,6
0.7888189,-6.7558427,4
-4.221059,-0.8078286,2
-4.0288925,-0.08618622,2
-0.89306253,1.2003796,7
3.4040399,2.5362196,1
7.787605,-0.75461537,0
-6.74911,-0.28144935,4
-5.8584394,5.649338,7
4.7230563,1.7855088,0
-1.5704926,1.1954179,3
-2.4304774,5.1817284,7
-4.7892823,0.81232697,7
-3.8213496,-1.061154,3
9.521889,-5.340271,0
-2.1642249,1.6151036,5
-5.4533277,0.51191515,2
-6.059912,1.2341782,5
-1.5632092,-1.2486703,0
-2.971178,-0.57700086,6
-1.5534741,1.6370388,6
-5.7765493,-0.1766411,5
1.8433123,5.2461767,9
9.276727,1.1783832,1
-3.2903268,-0.48114112,5
-3.1577811,-0.0605238,7
-3.9463682,-0.4220831,7
1.6473516,-3.2294705,9
-3.743786,-2.4553611,3
-2.5981798,-1.3504192,3
-4.5192924,-1.1794369,5
7.924715,-0.91961217,0
-3.4228144,1.3769975,7
-0.11589567,0.3654905,7
2.0419178,2.2874217,8
-1.3631119,1.3647088,8
-1.0256101,-1.1765912,5
-2.3435402,0.7126255,7
-1.8403633,0.16000877,3
-2.0961113,0.9582321,6
6.747256,-2.262682,1
-5.0173435,1.4429895,7
6.379857,6.8126225,9
2.1340864,-4.416975,8
3.8776107,1.3120188,9
-4.4009447,-0.4930478,4
-3.4673793,0.48347393,2
7.9359207,4.490069,9
-4.149773,0.28385365,7
-0.2599541,-0.4066158,9
-2.8532,1.1480122,6
-3.889855,-0.89909893,4
-0.31373075,-2.0755813,2
3.2177606,-5.3633084,8
-3.0738482,4.657634,7
-0.40434775,-2.5652728,4
1.5360026,-3.3343585,0
-5.118961,1.6290578,3
8.302957,-10.576391,0
7.348447,1.3785417,0
0.0011370472,1.1463221,6
0.043377347,-3.5399046,8
-1.4286609,-6.0633326,0
5.599701,-1.4372749,8
-0.28367242,0.750954,7
2.3982575,2.8848119,8
-2.082334,-2.6833436,3
10.963436,-6.110539,0
0.47835034,-0.4133176,8
0.788869,4.4044065,9
-3.3765676,-2.243045,2
0.4435074,3.5928354,1
-3.6000357,3.3779469,6
-0.53095526,0.7231817,5
11.294879,7.969293,9
11.2942,2.357683,8
-1.5245707,1.8011813,7
0.87578523,-1.5561783,8
-2.7519438,3.3531568,7
2.9728777,-1.4925066,8
0.560469,-2.3570275,0
-1.6845609,-1.7760066,2
-2.3753603,4.0241385,6
-0.9050448,1.1071008,6
-3.6661754,1.7080276,7
-4.320851,0.15130074,3
-0.30126113,-2.5338635,5
-1.2629548,0.79561824,7
-1.1203221,-2.8868248,4
-2.2427142,-1.0569205,4
9.721596,-17.18151,8
-1.5430323,-0.5610604,4
-4.044528,-2.7470136,5
1.6371522,2.6645083,5
2.7250624,3.4543211,9
1.3924181,3.8055627,9
-2.1653066,0.18178892,6
-0.4962702,1.725607,2
-4.200891,0.12278626,4
-8.085696,4.4733005,5
2.072082,-1.0134866,9
-2.1065216,2.2720954,6
-4.226023,0.5633725,5
-3.1601164,0.5292445,5
-2.9657962,1.9850273,6
0.51557213,0.7337066,9
-1.6239,-0.40890786,4
5.407128,-9.036501,8
-2.9748037,-1.1993817,4
-4.1675906,0.5217128,2
-0.5484413,0.5262017,5
-2.9645886,-1.8740083,2
4.4275494,8.747999,9
-3.511553,2.5215397,6
-4.298239,-4.562094,4
-7.375019,0.5623889,5
-2.749186,1.9461435,6
-0.4843631,-4.5906773,0
6.636371,3.8589303,1
-1.1504691,3.0525308,7
-3.1855197,-1.1534891,4
-3.185304,-2.0009122,0
2.2265992,-5.0844545,8
5.487615,3.9828603,1
-2.8042972,5.0002174,5
-0.8153872,-3.249934,4
-0.33274308,-3.6516938,6
-1.8743848,3.8250368,2
-3.9746127,2.7498717,7
-4.5456295,0.6025698,7
-4.215164,-1.8405483,5
-1.2676104,-1.9596791,3
-2.7438881,-1.2767617,6
-0.28870183,4.0843296,5
-1.1190076,-3.1557817,0
-2.6177275,-1.2169259,3
0.8886321,2.9074063,6
-5.1718416,0.0912858,5
-8.139454,3.2689815,7
1.0594108,3.7385912,6
7.134835,-1.5047336,8
0.40143612,1.0081359,9
-4.647266,0.338692,5
-5.35473,-1.1343396,3
-1.2649113,-3.1839266,8
-4.598776,0.17082618,3
-0.36198673,-0.6219432,4
-2.3719592,0.5342789,3
-3.6432753,-1.1195844,3
6.5783963,-7.2662544,8
-4.425248,-1.4064295,2
-1.4996192,-1.6861515,7
-1.0219814,-0.94345826,2
-3.5422978,-0.82769674,7
2.795005,-3.8715057,8
-1.5832789,1.4992647,4
-6.615545,0.5125172,5
9.31883,2.9815166,8
4.145442,-8.139861,8
3.406569,2.7590687,1
-0.1824495,-3.8055782,8
1.8807296,-5.1107135,8
1.2064868,1.291246,9
4.559163,-0.1373049,8
0.6910152,-4.6400623,0
-0.13119173,-1.2283654,2
4.6287665,0.7922606,9
7.894739,-11.814467,0
3.2412548,6.8821535,9
8.317429,9.028866,1
-3.8521905,1.8290508,4
0.6136252,-3.337278,8
-4.1783347,0.46941525,5
2.2260296,3.667675,9
1.0135399,-10.580913,2
-5.3114715,-1.0030149,4
-4.0264683,0.29704225,6
4.229181,0.92122626,8
5.8601017,-4.896088,0
-5.27763,3.381015,0
7.2545557,-2.401905,1
-4.006846,-1.1770781,2
-3.0051818,-2.349994,2
-0.48582962,1.5150952,6
0.81816477,-1.2472814,4
8.82398,-9.29151,0
11.146476,-13.529578,8
-1.3412356,0.86322904,6
1.7382573,8.4543495,9
-2.9212987,-0.79222643,3
-3.4727693,-1.5614539,2
-1.1897026,-0.7654071,9
-2.825174,-0.5535806,6
-3.2589061,-0.26307657,2
0.40587184,-1.0336676,1
8.682976,3.016587,1
4.0371585,0.77673453,1
11.90554,-0.36697152,1
-2.8948362,0.76561856,6
-2.3162541,0.533414,3
-0.114379756,-4.9463525,8
3.5206597,3.1849847,1
-2.5740688,-0.39288527,4
5.3637805,-3.1549635,8
1.1777993,-4.2996407,0
1.8778657,-0.92930996,4
5.6892295,0.73844796,1
-6.2612743,2.3208287,5
-4.5571046,0.21871729,5
-0.23839077,-1.5192686,4
-2.1375086,0.15534724,3
6.9388223,-7.345322,8
-0.5737833,-2.9818847,0
-4.937141,0.43161303,5
7.788377,15.183349,9
4.849906,6.904857,9
-0.56304324,2.6632035,9
0.60526574,0.049123183,6
-2.85776,0.31425422,4
-3.6862965,0.12197114,3
-1.2831128,0.9387905,7
-1.7849994,-6.4655137,2
-4.8014107,-1.2306471,4
-4.0752435,-1.2713134,4
0.87673193,-5.2530537,0
-3.5328188,-0.75287426,3
-6.1742144,3.9483883,7
-2.5294912,-0.16771123,4
3.4262571,-0.59344774,1
3.6051455,-10.293004,0
-3.4012654,-0.7971738,3
-1.9961247,-1.9764799,0
-2.692006,-3.157155,2
-0.46263248,-3.8072736,3
-2.8799012,-0.66602415,4
-4.6462,-1.6419666,2
5.4600983,-0.26614848,8
-2.5578804,-1.256268,6
-3.7730167,-0.98431456,5
4.4804654,0.1573209,1
-2.1921294,-0.7308384,4
-0.12199994,1.1689546,4
1.8826674,-9.151647,0
7.321114,1.663025,1
-1.5683378,1.3560694,6
-1.8810717,-0.32838693,3
-2.8337822,0.7123609,6
-4.0293007,-0.0014368502,6
-1.1099015,8.075376,9
3.7267249,-4.7450128,8
5.8431916,8.441848,9
13.175947,6.1784077,1
4.3016953,1.0538805,9
2.1461823,3.8217456,9
-0.25546423,-1.0223944,2
5.1361704,5.5755157,9
-3.5454051,1.1585219,5
2.4030576,-1.6475734,0
4.405871,-2.4504974,3
5.5789375,-5.669596,4
-4.7679577,-0.5178855,5
3.7310908,-6.2844563,0
-1.8143866,2.3377047,6
1.1953567,3.3013005,6
-2.6451807,-0.04638248,2
4.0341954,6.7663403,9
-2.050284,-1.7640119,4
-3.6716058,-0.027900642,5
-3.8759854,-3.9809723,5
-3.0129144,1.4751632,7
-4.276329,-1.2031612,4
-1.8371567,-0.31271705,6
6.0613713,-1.7218727,9
6.0948296,12.546493,1
-0.7994846,1.5303103,6
-7.7527804,1.6530842,5
-3.765629,0.24377657,3
-0.2491779,2.9959195,9
5.2907143,4.6045523,9
6.2663302,3.1961033,1
9.070835,-13.016627,0
0.6518453,4.6155834,9
-5.058134,-0.6133221,2
2.3560114,-8.134562,0
-3.7107666,-0.20144238,3
-2.3753254,0.1502109,3
-3.8307614,-0.94551146,3
-0.35758713,-3.0537074,6
-2.260208,-3.3685524,5
8.710799,-8.161961,0
4.292211,-9.006267,0
0.12511331,2.672627,7
-4.31647,0.9778287,3
0.45151836,1.1305745,2
-0.10409656,-3.3658454,8
-3.474981,0.35498846,6
-4.471284,-1.8176924,2
18.536732,-0.3846431,1
-3.9971364,-1.085239,2
-2.8244581,-1.7312962,2
-1.8735166,-2.0216215,3
-2.4396822,0.9884282,9
-1.7650623,4.213477,7
-3.0469677,-0.868703,5
0.41304767,4.3537264,1
-4.008335,-4.126225,2
-4.7785263,0.5629186,4
-5.964319,1.6166134,5
-2.749062,1.1522555,3
-4.04382,-5.7111187,2
5.763404,-1.5416682,8
-3.5788648,1.0212854,5
-3.189628,-0.6437592,3
-2.7184548,2.2249115,7
-3.1555727,-1.8057729,4
-4.521136,1.2409812,5
8.405346,8.035169,1
11.388881,-5.714701,8
-2.2526035,0.80479115,7
2.108701,7.0082774,9
5.7146573,-1.9642086,8
10.524567,-5.3439116,0
8.945835,-3.5675724,8
-0.17053348,-2.3657937,2
-3.396331,0.45060897,3
-3.9808226,1.2164726,9
6.4187865,0.43910843,9
-0.8136445,3.9664953,6
-1.8257238,1.2012844,9
0.45358515,-6.147642,0
-6.70732,-0.23985325,4
0.7518078,0.83128846,6
-3.4609947,0.5294025,7
3.1140382,2.5648217,1
3.7298098,-7.064364,8
0.37485966,0.02588191,6
-8.789374,-0.3737348,5
1.5419225,-3.1273348,8
-1.5383986,0.029059151,3
9.252726,-0.6917529,1
-2.3631303,0.8509701,5
5.854857,8.181922,1
1.5144575,0.24840134,1
-1.7770964,1.9836345,3
-2.7026675,-1.5015253,2
-6.107043,0.5947649,5
-2.0604558,0.8701859,4
2.4228072,-3.4493532,6
-5.4287634,-0.6338876,3
-5.571027,3.461849,4
3.4687078,-8.16233,8
-2.9083583,-0.641542,7
-4.9333777,-0.7966748,5
-1.3722706,-1.1379163,7
2.5984514,3.8945282,0
-3.1399908,0.7294873,5
-0.9487382,2.1646335,6
-1.6199092,-4.0091305,6
-3.083883,-1.4004309,2
-5.8664994,0.84148663,5
-2.5781882,0.068791516,7
-3.4429255,-2.2379677,3
-3.3651588,-0.23693398,5
-6.710194,2.2625651,5
-3.0138998,-2.271426,2
-2.3154938,-1.916902,2
0.9626514,3.2174933,1
9.707259,4.053683,1
-5.5785174,3.33228,7
8.778516,2.617848,1
5.220013,-9.423276,0
9.128957,-9.276155,8
14.315689,8.313601,1
-5.0647187,-1.3414474,3
6.2312346,-5.9534016,8
-2.587868,-1.8524036,6
5.611593,1.9379067,1
-1.0465465,0.94611377,6
-0.5312711,1.0773534,7
2.6330495,-2.26496,1
1.4680227,-3.7820144,0
-1.3849797,0.539306,7
6.739518,-2.4484425,1
-2.8299644,-1.7271972,8
-2.86037,-0.907632,2
-4.4323254,-1.8555679,3
-1.4295549,0.109812856,3
-4.0190663,-0.91545933,4
-2.2100515,-1.169647,5
-0.2601173,2.2411745,6
6.5790167,1.955481,1
-1.4458911,1.2562753,6
-0.1304828,-0.1856393,8
-0.19210938,-0.05932855,4
-5.678865,-1.9518057,6
-3.0468729,-1.1772376,2
5.220521,4.3383727,1
-2.5612552,-0.69626635,4
-1.6649959,1.0811979,6
0.92778146,-0.10352767,0
-5.212341,-0.66558737,3
12.187773,17.66229,9
9.228989,4.7682285,9
1.6956141,2.6079557,9
-1.1462682,-0.067152955,6
-2.1817315,-1.410796,4
-2.1236641,-0.3554023,4
3.1645668,-4.9221396,0
3.3107173,-7.6697416,0
-1.5391144,-1.4637778,3
-3.6514747,-0.14634952,5
2.1219566,-0.4039564,9
-1.3503422,-0.34730047,1
3.6910396,0.4546511,9
-4.3706617,-2.476978,5
2.9877868,0.21490045,9
-2.4401715,1.7826058,3
0.11693767,-4.224301,8
9.062365,-4.718758,0
-3.1676362,-0.77518755,2
-4.5438414,1.3130114,5
-6.8744435,0.6617895,3
-3.8762763,0.47246844,7
0.88758075,-2.771358,8
8.012839,-7.078452,8
-3.0048597,-1.1786089,5
-2.4670455,1.6800002,5
-3.460033,0.044782676,4
2.9263117,5.8864026,9
-5.273871,0.84906155,5
-4.82874,-0.8505042,3
0.056860268,0.41125357,4
6.371866,0.06962482,9
-2.2480166,1.0645336,6
-4.7407975,-0.70207554,2
-4.064652,-1.6646756,2
-3.5252206,-2.2131758,4
-3.0175705,0.68394446,3
6.710664,-10.3980055,8
4.790612,0.33347937,0
-4.176086,0.6074747,5
-0.19399172,-6.5164275,2
-3.1156745,0.45596224,3
-2.2679205,-1.1894116,7
-2.2982166,-0.19308785,3
3.7465725,-3.1362178,9
-3.1122189,0.22324263,6
-1.8387446,0.8558894,5
0.100557774,-2.064633,0
1.1790327,-1.1526618,4
-1.9988294,-1.0287024,7
0.4383654,3.4391658,6
-4.8605237,0.021875033,4
-2.039845,-3.8070936,2
-3.3731637,-0.24153626,6
-3.724056,-1.0703417,4
-7.2781634,1.7066753,5
-1.615307,2.595256,7
9.828694,-9.781681,8
-3.5000536,-1.1818773,7
-4.0254774,-1.9515263,3
-5.6770306,0.14447583,2
7.1225924,-1.4120487,8
-1.9448355,-0.64890003,6
1.3136047,-0.7999966,0
-0.4308659,-0.17161,8
-1.6780908,-1.5081747,6
-2.796637,-1.1187952,6
-5.537866,1.0202761,5
-4.185735,-1.7660007,2
4.606283,4.334459,9
-3.6682413,-1.3159406,2
-2.0207527,0.72573346,6
-7.3096147,-0.07465526,5
-1.9890614,-2.2494006,8
-2.7426145,-2.9505627,4
5.8504634,3.6170049,1
3.269413,-5.3351645,8
5.1327424,10.403587,9
5.1760283,-2.4683526,1
8.649796,8.820053,1
3.405486,-9.51366,0
8.793511,-0.11118979,1
-4.0695467,2.4300237,7
-5.2348847,-0.53997684,3
9.546011,-14.21369,0
0.57968545,2.3572035,7
-4.0054517,-0.24046104,5
-3.055895,-0.05936695,3
4.1453786,-7.283144,8
-6.0949507,1.80181,7
-3.3953967,-0.65970916,4
-0.3951158,1.9336579,6
-1.3810915,-2.0263264,8
-0.9337469,1.9175665,7
7.206169,3.9302661,1
2.7880902,6.4827604,1
-3.257797,-0.85671955,2
-3.4466221,2.5804865,5
4.2240624,-5.476713,8
-4.094654,1.0773335,7
-2.4051797,0.52475816,7
5.436565,-0.90623426,8
-4.045811,-0.17873077,2
-5.6733546,1.3300493,7
-0.6771942,0.8795268,9
-3.368459,-1.171541,4
-2.8442001,-0.61433,6
-3.984302,0.14824049,5
-3.653835,-1.4336767,5
-3.5768995,1.5175004,5
1.8973005,5.084873,9
-5.104475,-1.4827179,4
-5.690573,-1.5719695,2
0.5129247,-1.7449529,0
0.97474,-5.359928,0
0.3117564,-0.4966575,8
